ID,State,StartTime,EndTime,StopTime,duration,workTag,Tags,runAttemptCount,stopReason,Pid/Tid,Temp(℃),totalPSS(MB),CPU(%),msg
11eed93d-73ea-4e27-ad60-9eaabfb19b20-0,END,2026/07/17 16:33:24.951,2026/07/17 16:33:24.952,,00:00:00.001,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17207,39.1,59.8,0.0,
af47a1b3-dbd5-4647-9a40-6ac7f7191678-0,END,2026/07/17 16:33:24.949,2026/07/17 16:33:24.952,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,39.1,59.8,0.0,
b9f6e803-4f8c-4072-be93-7ccb56871425-0,END,2026/07/17 16:33:24.947,2026/07/17 16:33:24.950,,00:00:00.003,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,39.1,59.7,0.0,
ac5c8d9d-b22a-472c-8b3a-d5198f7c9c6a-0,END,2026/07/17 16:32:49.838,2026/07/17 16:32:49.965,,00:00:00.127,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,39.1,59.4,21.4,contacts:66:noData:39.1:-23.4:-0.7:on;contacts:65:22.5:0.00:-23.5:-0.7:0:0:0:1;
81548e16-cb12-4e93-9861-dcb5ab06eda3-0,END,2026/07/17 16:32:49.838,2026/07/17 16:32:49.915,,00:00:00.077,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17206,39.1,83.2,20.3,my_contact_profile:18:noData:39.1:0.4:-0.4:on;my_contact_profile:16:19.4:0.00:0.2:-0.4:0:0:0:1;
0de3cd9d-3234-4838-b3a4-8956a6254230-0,END,2026/07/17 16:32:40.373,2026/07/17 16:32:40.462,,00:00:00.089,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,16993/17241,39.1,82.1,10.9,
1f9cfeeb-06d9-4ae3-bdc8-3c17f7a3e149-0,END,2026/07/17 16:32:39.775,2026/07/17 16:32:39.777,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,39.0,80.4,0.0,
85e8f4a6-a7a8-4c2d-930d-2b8e7820aa3b-0,END,2026/07/17 16:32:39.775,2026/07/17 16:32:39.779,,00:00:00.004,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17207,39.0,80.4,0.0,
577c8b3f-c400-4831-a066-2f39679dc65a-0,END,2026/07/17 16:32:38.205,2026/07/17 16:32:38.361,,00:00:00.156,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17206,39.0,80.2,21.0,call_log:83:success:39.0:1.9:0.4:on;call_log:73:15.9:0.00:1.4:0.4:1:0:0:1;
31b9b988-28c3-49dc-b13b-e9065d5777e4-0,END,2026/07/17 16:32:38.209,2026/07/17 16:32:38.285,,00:00:00.076,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,39.0,79.6,27.7,contacts:29:noData:39.0:1.5:0.4:on;contacts:28:24.3:0.00:1.4:0.4:0:0:0:1;
687d4e69-c632-48ec-b69a-55b6da4f5db7-0,END,2026/07/17 16:32:38.205,2026/07/17 16:32:38.284,,00:00:00.079,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17207,39.0,79.6,27.1,my_contact_profile:8:noData:39.0:1.5:0.5:on;my_contact_profile:7:0.0:0.00:1.1:0.4:0:0:0:1;
ca7890af-8761-4113-87d2-63ce40066fee-0,END,2026/07/17 16:32:28.167,2026/07/17 16:32:28.173,,00:00:00.006,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17207,39.1,77.3,0.0,
356f5c9c-65a5-4e9d-8504-f482553a2c0d-0,END,2026/07/17 16:32:28.167,2026/07/17 16:32:28.172,,00:00:00.005,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,39.1,77.3,0.0,
39e763d1-a43e-4a17-993c-cbf0561e0642-0,END,2026/07/17 16:32:28.167,2026/07/17 16:32:28.171,,00:00:00.004,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17206,39.1,77.3,0.0,
4850082c-727a-46ba-b22f-77ab7b5515fb-0,END,2026/07/17 16:32:00.835,2026/07/17 16:32:00.983,,00:00:00.148,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,39.3,76.9,17.1,contacts:70:noData:39.3:0.5:0.2:on;contacts:69:13.9:0.00:0.4:0.2:0:0:0:1;
b4813d6c-7b29-450b-a70b-cb2362ee7cd2-0,END,2026/07/17 16:32:00.837,2026/07/17 16:32:00.928,,00:00:00.091,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17207,39.3,76.6,19.6,my_contact_profile:16:noData:39.3:0.3:0.1:on;my_contact_profile:15:18.6:0.00:0.2:0.1:0:0:0:1;
d585d7c3-0760-44d1-a925-1ff97f103e76-0,END,2026/07/17 16:31:56.872,2026/07/17 16:31:57.226,,00:00:00.354,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,16993/17206,39.2,76.5,10.5,
18467de2-dad4-403c-beb3-59da2dcb3637-0,END,2026/07/17 16:31:54.715,2026/07/17 16:31:54.831,,00:00:00.116,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17246,39.2,75.3,8.2,call_log:68:success:39.2:1.3:-0.0:on;call_log:64:5.4:0.00:1.1:-0.0:1:0:0:1;
9ad0433e-a42e-4903-9fac-5c127c242567-0,END,2026/07/17 16:31:50.787,2026/07/17 16:31:50.789,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17206,39.2,73.7,0.0,
9914b2d9-b981-42ff-bb84-c9b23b663cfd-0,END,2026/07/17 16:31:50.787,2026/07/17 16:31:50.789,,00:00:00.002,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17207,39.2,73.6,0.0,
f1481b4b-653a-4ec1-878b-0505ae90eec6-0,END,2026/07/17 16:31:46.642,2026/07/17 16:31:46.698,,00:00:00.056,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17207,39.2,73.3,17.6,my_contact_profile:11:noData:39.2:0.4:0.0:on;my_contact_profile:10:15.0:0.00:0.3:0.1:0:0:0:1;
c901af64-71a2-4978-99d8-9fda8bcf3911-0,END,2026/07/17 16:31:46.652,2026/07/17 16:31:46.719,,00:00:00.067,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,39.2,73.4,16.3,contacts:33:noData:39.2:0.5:0.0:on;contacts:32:13.9:0.00:0.5:0.0:0:0:0:1;
5206f580-724b-4a17-8843-d2ce9d398956-0,END,2026/07/17 16:31:44.683,2026/07/17 16:31:44.687,,00:00:00.004,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17206,39.2,72.8,0.0,
00142ba5-8b6d-4e8a-b623-b94c8e5d337a-0,END,2026/07/17 16:31:37.736,2026/07/17 16:31:38.127,,00:00:00.391,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,16993/17246,39.2,72.6,10.9,
69feda4b-b45c-4db7-8812-77d1dfaf1f56-0,END,2026/07/17 16:31:36.608,2026/07/17 16:31:36.610,,00:00:00.002,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,39.2,70.9,0.0,
a8be0958-bd4e-4f9c-a18b-7b0a8f49d1c4-0,END,2026/07/17 16:31:36.605,2026/07/17 16:31:36.609,,00:00:00.004,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17207,39.2,70.9,0.0,
5532c037-d356-4b07-9044-81bb4a50a67c-0,END,2026/07/17 16:31:35.520,2026/07/17 16:31:35.688,,00:00:00.168,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17241,39.2,70.5,15.4,call_log:106:success:39.2:1.8:-0.1:on;call_log:101:18.6:0.00:1.6:-0.1:1:0:0:1;
319fb1d6-17f5-4c52-adb7-53cb69b61862-0,END,2026/07/17 16:31:35.599,2026/07/17 16:31:35.696,,00:00:00.097,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17207,39.2,70.5,19.1,contacts:42:noData:39.2:1.3:-0.6:on;contacts:42:16.2:0.00:0.6:-0.6:0:0:0:1;
529984ab-acb2-4d2a-af28-e6f7fb25dd00-0,END,2026/07/17 16:31:35.595,2026/07/17 16:31:35.663,,00:00:00.068,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17246,39.2,70.2,21.5,my_contact_profile:8:noData:39.2:1.1:-0.2:on;my_contact_profile:8:0.0:0.00:0.3:-0.2:0:0:0:1;
e15fe092-768c-478c-988e-2ff86f5ab334-0,END,2026/07/17 16:31:25.567,2026/07/17 16:31:25.569,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,39.0,68.3,0.0,
eb3ba96b-2fba-42f7-8f1e-78d51f649572-0,END,2026/07/17 16:31:25.568,2026/07/17 16:31:25.569,,00:00:00.001,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17207,39.0,68.3,0.0,
f7ebfcc3-2824-479f-8799-c3daae1eda2f-0,END,2026/07/17 16:31:25.402,2026/07/17 16:31:25.514,,00:00:00.112,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17246,39.0,68.1,14.4,contacts:54:noData:39.0:0.9:-0.1:on;contacts:54:15.7:0.00:0.8:-0.1:0:0:0:1;
a6213d7f-eb69-45b7-9d33-dc9fe50f4cd4-0,END,2026/07/17 16:31:25.480,2026/07/17 16:31:25.483,,00:00:00.003,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17207,39.0,67.8,0.0,
8580e0dd-af0e-49d4-bbf9-a007cbbd9047-0,END,2026/07/17 16:31:25.424,2026/07/17 16:31:25.487,,00:00:00.063,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17206,39.0,67.9,13.2,my_contact_profile:21:noData:39.0:0.6:-0.1:on;my_contact_profile:18:7.2:0.00:0.5:-0.1:0:0:0:1;
5fc95f11-689b-48c1-833d-78e8daecb488-0,END,2026/07/17 16:31:16.494,2026/07/17 16:31:16.790,,00:00:00.296,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,16993/17241,38.9,67.5,11.3,
f359b07e-0bbd-45df-b0d3-a70aab71de7e-0,END,2026/07/17 16:31:15.374,2026/07/17 16:31:15.377,,00:00:00.003,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17206,38.9,65.5,0.0,
a579cfb1-b38c-4f6c-a7c5-875fd0b33f2f-0,END,2026/07/17 16:31:15.374,2026/07/17 16:31:15.377,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17207,38.9,65.5,0.0,
4f6b4e8b-5f0b-48bd-ac85-af51c9d65a1d-0,END,2026/07/17 16:31:14.883,2026/07/17 16:31:14.965,,00:00:00.082,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17207,38.9,65.2,15.4,contacts:47:noData:38.9:0.6:0.2:on;contacts:44:13.2:0.00:0.4:0.2:0:0:0:1;
3b45496c-e2e7-46ea-9295-00e5155b8246-0,END,2026/07/17 16:31:14.881,2026/07/17 16:31:14.927,,00:00:00.046,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17206,38.9,65.1,18.5,my_contact_profile:5:noData:38.9:0.4:0.2:on;my_contact_profile:5:0.0:0.00:0.1:0.0:0:0:0:1;
802d3ee4-bd3d-4d1f-970a-60187386c336-0,END,2026/07/17 16:31:14.360,2026/07/17 16:31:14.455,,00:00:00.095,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17207,38.9,64.6,8.0,call_log:63:success:38.9:1.3:-0.1:on;call_log:59:6.1:0.00:1.2:-0.1:1:0:0:1;
efbf688a-b967-405a-a231-d577c5ab847d-0,END,2026/07/17 16:31:04.831,2026/07/17 16:31:04.834,,00:00:00.003,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,38.9,62.5,0.0,
bec6894d-e445-492f-b775-6e828827dfa3-0,END,2026/07/17 16:31:04.831,2026/07/17 16:31:04.834,,00:00:00.003,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,38.9,62.5,0.0,
33d66b24-8d31-4b44-a638-2566bcd85c96-0,END,2026/07/17 16:31:04.333,2026/07/17 16:31:04.336,,00:00:00.003,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17207,38.9,62.3,0.0,
﻿5095181b-1bff-4105-9fa5-f93e8f4faff4-0,END,2026/07/17 16:31:04.131,2026/07/17 16:31:04.199,,00:00:00.068,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17206,38.9,62.1,19.6,contacts:27:noData:38.9:0.5:-0.1:on;contacts:26:16.3:0.00:0.4:-0.1:0:0:0:1;
560f21e9-7946-43fa-9b2c-bd31c84cb987-0,END,2026/07/17 16:31:04.131,2026/07/17 16:31:04.178,,00:00:00.047,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17246,38.9,61.9,21.1,my_contact_profile:6:noData:38.9:0.3:-0.0:on;my_contact_profile:6:0.0:0.00:0.2:-0.0:0:0:0:1;
186f1311-2e9f-41f6-a0d5-8b744090102b-0,END,2026/07/17 16:30:54.093,2026/07/17 16:30:54.097,,00:00:00.004,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17207,39.0,61.8,0.0,
de4abd37-05db-49e2-9d45-9909dc9850d6-0,END,2026/07/17 16:30:54.092,2026/07/17 16:30:54.097,,00:00:00.005,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,39.0,61.9,0.0,
a916a85f-0763-4ca2-b54e-937ad1a4fc26-0,END,2026/07/17 16:30:53.581,2026/07/17 16:30:53.666,,00:00:00.085,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17206,39.0,61.2,16.9,contacts:36:noData:39.0:0.6:0.2:on;contacts:35:13.6:0.00:0.5:0.2:0:0:0:1;
153e18d9-50d1-47f1-bbf5-e52774348858-0,END,2026/07/17 16:30:53.592,2026/07/17 16:30:53.648,,00:00:00.056,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17241,39.0,61.1,18.6,my_contact_profile:14:noData:39.0:0.4:0.2:on;my_contact_profile:13:10.7:0.00:0.2:-0.0:0:0:0:1;
818183a8-12be-4fa8-b88c-d12b451fce93-0,END,2026/07/17 16:30:44.965,2026/07/17 16:30:45.486,,00:00:00.521,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,16993/17207,38.6,59.5,10.8,
02635874-44fa-4948-b657-288614753788-0,END,2026/07/17 16:30:43.539,2026/07/17 16:30:43.543,,00:00:00.004,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,38.6,73.1,0.0,
b078a7ec-d91d-4a30-a5ad-11573ff6ad64-0,END,2026/07/17 16:30:43.539,2026/07/17 16:30:43.543,,00:00:00.004,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,38.6,73.1,0.0,
1c8880ee-6b9d-4780-9003-d5c7b8894f6a-0,END,2026/07/17 16:30:42.595,2026/07/17 16:30:42.922,,00:00:00.327,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17207,38.6,72.9,5.4,call_log:283:success:38.6:1.3:-0.0:on;call_log:237:4.6:0.00:1.1:-0.0:1:0:0:1;
bc6c2107-e7be-43fe-a944-eeaa8d0809e0-0,END,2026/07/17 16:30:32.402,2026/07/17 16:30:32.601,,00:00:00.199,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17206,38.2,69.3,11.6,contacts:125:noData:38.2:1.2:0.0:on;contacts:124:8.2:0.00:0.5:-0.0:0:0:0:1;
a1a48dcc-5075-4431-af2e-95325c26f46f-0,END,2026/07/17 16:30:32.505,2026/07/17 16:30:32.511,,00:00:00.006,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17241,38.2,67.6,0.0,
224e3f15-9246-4746-9e70-68b85a23028d-0,END,2026/07/17 16:30:32.409,2026/07/17 16:30:32.492,,00:00:00.083,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17207,38.2,67.2,17.1,my_contact_profile:17:noData:38.2:0.7:-0.0:on;my_contact_profile:16:15.0:0.00:0.2:-0.1:0:0:0:1;
907f4f37-9de9-4bda-9516-0144fb6c173e-0,END,2026/07/17 16:30:32.411,2026/07/17 16:30:32.419,,00:00:00.008,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17241,38.2,66.0,0.0,
81217895-ad7d-46b5-9d27-0808d81ea462-0,END,2026/07/17 16:30:32.414,2026/07/17 16:30:32.421,,00:00:00.007,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17246,38.2,66.1,0.0,
5d9f82bd-6629-4ba5-97e2-9fffb2aaa182-0,END,2026/07/17 16:30:22.360,2026/07/17 16:30:22.362,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,37.1,70.0,0.0,
46b97abc-a0a2-4e84-b3a7-6d717a3f0fe4-0,END,2026/07/17 16:30:22.320,2026/07/17 16:30:22.322,,00:00:00.002,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,37.1,69.8,0.0,
80a16c84-997c-4a2e-b1f8-6b0b95b4a4a2-0,END,2026/07/17 16:20:01.143,2026/07/17 16:20:01.275,,00:00:00.132,REALTIME_DATA_COLLECTOR,calendar,0,NOT_STOPPED,16993/17207,37.5,75.1,9.1,calendar:28:noData:37.5:0.3:0.0:on;calendar:26:5.4:0.00:0.2:0.0:0:0:0:1;
2462cd0e-046e-40cf-bd9d-34167c34e1f1-0,END,2026/07/17 16:19:51.119,2026/07/17 16:19:51.126,,00:00:00.007,DATA_OBSERVER,calendar,0,NOT_STOPPED,16993/17246,37.5,73.3,0.0,
2a355cf1-fc41-4d3f-a0b4-faa84dfdd585-0,END,2026/07/17 16:19:49.719,2026/07/17 16:19:49.878,,00:00:00.159,REALTIME_DATA_COLLECTOR,calendar,0,NOT_STOPPED,16993/17207,37.5,72.9,9.0,calendar:35:noData:37.5:0.3:0.1:on;calendar:34:5.6:0.00:0.3:0.1:0:0:0:1;
65e1c501-d6bb-48b1-b5d4-115fd2fcc316-0,END,2026/07/17 16:19:39.680,2026/07/17 16:19:39.689,,00:00:00.009,DATA_OBSERVER,calendar,0,NOT_STOPPED,16993/17241,37.5,71.2,0.0,
daf4a924-5b82-4c1a-a58d-ee6ba4322907-0,END,2026/07/17 16:19:38.187,2026/07/17 16:19:38.366,,00:00:00.179,REALTIME_DATA_COLLECTOR,calendar,0,NOT_STOPPED,16993/17241,37.2,70.7,8.3,calendar:65:noData:37.2:0.4:-0.1:on;calendar:62:4.7:0.00:0.3:-0.1:0:0:0:1;
bff8c99c-21e1-4aee-befb-c65bb25c99df-0,END,2026/07/17 16:19:28.144,2026/07/17 16:19:28.150,,00:00:00.006,DATA_OBSERVER,calendar,0,NOT_STOPPED,16993/17246,37.2,65.6,0.0,
aedad7fb-a824-406b-bd6f-42cc8f1d5f7f-0,END,2026/07/17 16:03:28.581,2026/07/17 16:03:28.779,,00:00:00.198,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17246,36.9,65.2,13.6,contacts:94:noData:36.9:0.5:0.1:on;contacts:90:10.1:0.00:0.4:0.1:0:0:0:1;
c38b3c8d-c582-472e-9bf0-05aeedd5e0e5-0,END,2026/07/17 16:03:28.601,2026/07/17 16:03:28.717,,00:00:00.116,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17206,36.9,65.1,15.4,my_contact_profile:26:noData:36.9:0.4:0.1:on;my_contact_profile:20:4.8:0.00:0.2:0.0:0:0:0:1;
95be4202-e009-4fde-9519-6fae27544700-0,END,2026/07/17 16:03:18.476,2026/07/17 16:03:19.281,,00:00:00.805,BATCH_ANALYSIS,,0,NOT_STOPPED,16993/17241,36.5,66.3,2.8,Not compliant
b82d2c1c-6793-40a7-b84a-70b0839b2f76-0,END,2026/07/17 16:03:18.488,2026/07/17 16:03:19.281,,00:00:00.793,BATCH_DATA_COLLECTOR,,0,NOT_STOPPED,16993/17206,36.5,66.3,2.8,Not compliant
bb6d5e10-aeca-45ca-8932-a2faf8d9d429-0,END,2026/07/17 16:03:18.553,2026/07/17 16:03:18.559,,00:00:00.006,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17207,36.5,66.0,0.0,
24bdd50e-7b49-42df-be27-2bdbf51e330a-0,END,2026/07/17 16:03:18.560,2026/07/17 16:03:18.562,,00:00:00.002,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,36.5,66.1,0.0,
fbfc6613-4bfa-4e8a-a7bc-9d322fab1285-0,END,2026/07/17 15:47:06.408,2026/07/17 15:47:06.740,,00:00:00.332,REALTIME_ANALYSIS,call_log,0,NOT_STOPPED,16993/17207,36.8,64.5,9.1,
bd38b0d6-dd92-4852-a480-7ae434f8e019-0,END,2026/07/17 15:47:03.751,2026/07/17 15:47:04.380,,00:00:00.629,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17246,36.8,57.5,11.1,call_log:511:success:36.8:2.1:0.3:on;call_log:477:7.5:0.00:1.8:0.3:4:9:0:1;
f37af7cd-02e5-4b46-a6be-00f15a54a0cb-0,END,2026/07/17 15:47:03.754,2026/07/17 15:47:03.981,,00:00:00.227,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,36.8,55.0,19.9,contacts:111:noData:36.8:1.7:0.8:on;contacts:109:12.8:0.00:1.4:0.8:0:0:0:1;
d5d254c8-c071-46d9-a215-07a4859f1e9e-0,END,2026/07/17 15:47:03.774,2026/07/17 15:47:03.917,,00:00:00.143,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17206,36.8,53.0,21.5,my_contact_profile:48:noData:36.8:0.4:0.8:on;my_contact_profile:47:10.9:0.00:0.2:0.9:0:0:0:1;
ffb692bf-fee6-4ad3-bb10-75ce391caba4-0,END,2026/07/17 15:46:53.660,2026/07/17 15:46:53.674,,00:00:00.014,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17206,36.9,51.6,8.6,
92d286a1-e7ae-4394-98f6-18b3604e4de1-0,END,2026/07/17 15:46:53.673,2026/07/17 15:46:53.689,,00:00:00.016,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17241,36.9,51.7,6.9,
06bab47c-6f34-4bc3-80ff-ede80ff43ebc-0,END,2026/07/17 15:46:53.666,2026/07/17 15:46:53.672,,00:00:00.006,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17246,36.9,51.6,0.0,
1622962c-10ed-4287-8aaa-88fa4f8f915e-0,END,2026/07/17 15:28:29.267,2026/07/17 15:28:29.268,,00:00:00.001,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,40.3,50.4,0.0,Not compliant
ca650ea9-c916-42bc-b720-fbaa184ef253-0,END,2026/07/17 15:28:29.264,2026/07/17 15:28:29.265,,00:00:00.001,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17246,40.3,50.4,0.0,Not compliant
45276285-b6e9-4993-b49f-57343d253ea4-0,END,2026/07/17 15:28:29.249,2026/07/17 15:28:29.250,,00:00:00.001,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17207,40.3,50.3,0.0,Not compliant
4fa2c54d-c579-49f9-bf5e-723c51ec621c-0,END,2026/07/17 15:28:19.211,2026/07/17 15:28:19.221,,00:00:00.010,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17206,40.7,52.1,20.0,
ed129b5b-47b4-4ae9-bf1b-da51414c2631-0,END,2026/07/17 15:28:19.208,2026/07/17 15:28:19.215,,00:00:00.007,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17246,40.7,52.1,0.0,
9c9b29ad-d36d-4936-b9e2-f9aa05327460-0,END,2026/07/17 15:28:19.208,2026/07/17 15:28:19.216,,00:00:00.008,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17207,40.7,52.1,0.0,
882a9545-a032-499f-b85c-6dad7aa0d4f4-0,END,2026/07/17 15:28:10.301,2026/07/17 15:28:10.302,,00:00:00.001,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17241,40.5,51.3,0.0,Not compliant
cef18799-8d7a-4b35-b980-20ffc2a67440-0,END,2026/07/17 15:28:10.291,2026/07/17 15:28:10.292,,00:00:00.001,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17206,40.5,51.2,0.0,Not compliant
f0ec2300-e3af-4a70-b5a7-a60edb430189-0,END,2026/07/17 15:28:10.257,2026/07/17 15:28:10.257,,00:00:00.000,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17207,40.5,51.1,0.0,Not compliant
bd6d00af-ee77-45f6-805d-bdbc542587cd-0,END,2026/07/17 15:28:00.242,2026/07/17 15:28:00.248,,00:00:00.006,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17241,40.6,71.2,0.0,
95b1e3ba-a65f-4adc-a8aa-bc9b32ece229-0,END,2026/07/17 15:28:00.235,2026/07/17 15:28:00.248,,00:00:00.013,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17246,40.6,71.2,7.7,
bf26617b-a1d8-465d-8959-d98967a57a08-0,END,2026/07/17 15:28:00.242,2026/07/17 15:28:00.251,,00:00:00.009,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17207,40.6,71.3,13.0,
62276d9f-87b2-419a-b309-0e79bb1d25e6-0,END,2026/07/17 15:27:31.182,2026/07/17 15:27:31.183,,00:00:00.001,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17241,41.0,69.7,0.0,Not compliant
7f3921b4-b02a-49af-930d-43d8c99b2268-0,END,2026/07/17 15:27:21.136,2026/07/17 15:27:21.140,,00:00:00.004,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17246,40.7,66.9,0.0,
d2c82cc3-bc39-46f5-93a1-f2bec067adc9-0,END,2026/07/17 15:26:49.313,2026/07/17 15:26:49.314,,00:00:00.001,REALTIME_DATA_COLLECTOR,contacts,0,NOT_STOPPED,16993/17241,40.6,69.7,0.0,Not compliant
7ecdf27a-f450-43b4-8f8f-7b4e4b080dac-0,END,2026/07/17 15:26:49.317,2026/07/17 15:26:49.317,,00:00:00.000,REALTIME_DATA_COLLECTOR,call_log,0,NOT_STOPPED,16993/17207,40.6,69.8,0.0,Not compliant
85b7ddd5-746f-4275-9324-8ee534b7c053-0,END,2026/07/17 15:26:49.290,2026/07/17 15:26:49.291,,00:00:00.001,REALTIME_DATA_COLLECTOR,my_contact_profile,0,NOT_STOPPED,16993/17246,40.6,69.7,0.0,Not compliant
a4f643f4-5624-4018-80b6-a51757a5aa3f-0,END,2026/07/17 15:26:39.268,2026/07/17 15:26:39.273,,00:00:00.005,DATA_OBSERVER,call_log,0,NOT_STOPPED,16993/17241,40.5,66.1,0.0,
b83ebe04-2e6a-43c5-91b6-a8df0f4bcd1d-0,END,2026/07/17 15:26:39.268,2026/07/17 15:26:39.274,,00:00:00.006,DATA_OBSERVER,my_contact_profile,0,NOT_STOPPED,16993/17206,40.5,66.1,0.0,
0a6cba0d-7663-42ab-aa18-9f6b4c0bdadf-0,END,2026/07/17 15:26:39.268,2026/07/17 15:26:39.272,,00:00:00.004,DATA_OBSERVER,contacts,0,NOT_STOPPED,16993/17246,40.5,66.1,0.0,
